id,company_id,bank_id,account,name
1,1,1,3389002211382051,GRENLAND DOO NOVI TRAVNIK
2,2,2,1543001100106745,KABEL-DOO ZENICA
3,3,2,1549995000430951,AVIX DOO ZENICA
4,4,2,1549995000432503,TM LADY DOO
5,5,2,1549995000449963,IZBOR STR ZENICA
6,6,2,1549995000454813,TAHOGRAF DOO
7,7,2,1549995000465289,ŠEM CAFFE BAR ZENICA
8,8,2,1549995000475571,HELIX UGOST.RADNJA
9,9,2,1549995000476541,BOLERO FAST FOOD SUR
10,10,2,1549995000499336,BELMIN STR
11,11,2,1549995000502634,ŠIMKE COMPANY DOO
12,12,2,1549995000504283,BIM ZAVRŠNI RADOVI U GRAĐEVINARSTVU
13,13,2,1549995000505447,POLJOOPSKRBA STR
14,14,2,1549995000517960,MAKS EKSPORT DOO
15,15,2,1549995000520385,BOSNA STR ZENICA
16,16,2,1549995000531055,PLIVA-GRADNJA DOO JAJCE
17,17,2,1549995000533189,J&P DOO KUPRES
18,18,2,1549995000533577,D' ORO DOO BUGOJNO
19,19,2,1549995000000659,OPĆINSKI NAČELNIK GLAMOČ OPĆINA GLAMOČ
20,20,2,1549995000016858,TURIST 98 UTP DOO JAJCE
21,21,2,1549995000029371,AJAX SUR FAST-FOOD
22,22,2,1549995000034512,POMIDORA & LAFRRA DOO ČITLUK
23,23,2,1549995000055464,▯KK TROGLAV LIVNO
24,24,2,1549995000055658,INFRA -GRADNJA D.O.O.LIVNO
25,25,2,1549995000082430,BIFE BRIŠNIK TOMISLAVGRAD
26,26,2,1549995000082818,UTP TURIST 98 JAJCE
27,27,2,1549995000084176,KOD DVA PRIJATELJA VL J.COSIC
28,28,2,1549995000087183,SUR LOVAC VL. DRAGO JUKANOVIA
29,29,2,1549995000088444,SZR RADIONA PRAONA VL.B. LADAN
30,30,2,1549995000099502,RESTORA PIZERIA QUEEN GLAMOC
31,31,2,1549995000100763,STR POVRATNIK GLAMOC
32,32,2,1549995000105322,TRGOVAČKO PODUZEĆE PLAZENICAPROMET D.O.O. KUPRES
33,33,2,1549995000108523,MALDI STR POSUŠJE
34,34,2,1549995000117738,STR SPAR GLAMOC
35,35,2,1549995000120260,CIRO STR POSUSJE
36,36,2,1549995000120648,BEST D.O.O. GLAMOČ
37,37,2,1549995000122297,MAKS EKSPORT D.O.O. SARAJEVO
38,38,2,1549995000129087,S & A D.O.O. GLAMOČ
39,39,2,1549995000130348,I-LIVNO-BUS -SINDIKAT
40,40,2,1549995000133258,"BIFE SELJAK, VL.JELA MIŠKOVIĆ"
41,41,2,1549995000141503,EURO-STAR D.O.O. LIVNO
42,42,2,1549995000146741,POMIDORA-LAFRRA DOO ČITLUK
43,43,2,1549995000152076,INVESTICIJSKI RAČUN NT-IGM D.O.O.
44,44,2,1549995000167111,KK ŽELJEZNIČAR - OMLADINSKI POGON
45,45,2,1549995000381869,SREDSTVA OD PRIRODNIH I DRUGIH NEPOGODA
46,46,2,1549995000522907,MARKET SCHOP 24 STR
47,47,2,1549995000451903,SAND DOO MATUZIĆI
48,48,3,1401010016037431,WELTING DOO BIJELJINA
49,49,4,5512011125446503,MAGDALENA DOO
50,50,5,1370425010183434,TRANSJUG DD SARAJEVO ZA MEDJUNARODNU SPEDICIJU SARAJEVO
51,51,4,5512011125082947,BAŠTINAC KOMERC
52,52,2,1549995000530958,DOBOJPUTEVI AD DOBOJ
53,53,2,1549995000515438,VRELO BOSNE GZP
54,54,2,1549995000475959,KONSALTING DOO
55,55,2,1549995000431824,MONTING DOO
56,56,2,1549995000483525,HRAPOVIĆ DOO
57,57,5,1370425020040089,MIGROS D.J.L. ILIDZA
58,58,2,1549995000476250,AVISTA DOO
59,59,2,1549995000440360,KGH MONT DOO
60,60,2,1549995000488181,LEJŠI DOO
61,61,2,1549995000508745,ALVI DOO
62,62,5,1370425020120017,BIROSTROJ COMPUTERS D.O.O SA P.O.
63,63,2,1549995000495844,MUSTO DOO
64,64,2,1549995000472079,TESSANTEX DOO
65,65,2,1549995000439390,GRATEX D.O.O. MATUZIĆI
66,66,2,1549995000481682,VOĆE PROM DOO
67,67,2,1549995000466841,ŠILJAK DJL DŽEVAD ŠILJAK
68,68,2,1549995000491382,ALMES DOO
69,69,2,1549995000485659,BOSSANA EXPORT DOO
70,70,2,1549995000421348,SD-PROMONT DOO
71,71,2,1549995000456171,VIR-TEHNO DOO
72,72,2,1549995000448605,BAŠKARADA DOO
73,73,5,1370425020231567,RESTA INO D.O.O. SARAJEVO
74,74,2,1549995000517572,SISTA D.J.L
75,75,5,1370425020114197,LINE HA D.J.L. SARAJEVO
76,76,5,1370405020236224,PAGAS D.O.O. SARAJEVO
77,77,2,1549995000507581,DRVORAD SIVSA - USORA
78,78,2,1549995000458790,WOOSLEY DOO
79,78,6,1990490005083429,WOOSLEY D.O.O .
80,79,2,1549995000491285,GEN-TRGOVINA DOO
81,80,2,1549995000424937,M.A.K.K. CONCORD DOO
82,81,7,5550010001363983,JEKI DOO
83,81,7,5550020001363934,"""JEKI"" DOO BIJELJINA"
84,81,8,5621008000287972,JEKI DOO
85,82,2,1549995000535517,KAZABLANKA SUR-KAFE BAR VL. OMERINOVIĆ EMIR
86,83,2,1549995000455395,ASKO STR
87,85,9,5671621100212072,BAMBOLA DOO SARAJEVO
88,86,4,5510010001087787,EDNIL DOO
89,86,9,5671621100212363,EDNIL DOO ILIJAS SARAJEVO
90,87,5,1370425020205377,NOVA OBNOVA D.O.O. SARAJEVO
91,88,9,5671621100186852,MRKI DOO GRUDE
92,89,4,5510010001083131,BETA PROMET DOO
93,89,9,5671621100207319,BETA PROMET DOO GRUDE
94,90,9,5671621100231084,ALTUM DOO TUZLA
95,91,9,5671621100196261,CALL TRADE DOO TUZLA
96,92,9,5671621100182487,LATICA DOO GRUDE
97,93,7,5550070002223303,"""RAGIPROM"" DOO FOJNICA"
98,94,9,5671621100202954,BRAGA DOO FOJNICA
99,95,3,1401010025498132,MIKROPROM DOO DERVENTA
100,96,9,5671621100225846,ANA TOURS DOO SARAJEVO
101,97,2,1549995000479160,AFRIKA SUR CAFFE BAR
102,98,2,1541602002218649,SCT-BBM DOO POREZNI PUNOMOĆNIK SPL.GRA.POD. SCT DD LJUBLJANA
103,99,2,1549995000493516,KAVALIR SUR ŽEPĆE
104,100,2,1549995000089996,GRADNJA TRGOVINA JAJCE
105,101,2,1549995000083206,UTP PELVA JAJCE
106,102,2,1549995000089511,EUROVRBAS D.O.O JAJCE
107,103,2,1549995000195823,ONYX JAJCE
108,104,2,1549995000102024,CENTRAL COMMERCE KUPRES
109,105,2,1549995000075446,MENAGER D.J.O. GRUDE
110,106,2,1549995000018216,VEDO SZTR
111,107,10,1860001004164006,VOĆKO DOO
112,108,2,1549995000120454,ELMONT-COMERC D.O.O. BANJA LUKA
113,109,2,1549995000075252,SIGMA -PROMET D.O.O. BANJA LUKA
114,110,2,1549995000124140,PROVEKS D.O.O. BIJELJINA
115,111,2,1549995000075543,GRAFOPROM D.O.O. BANJA LUKA
116,112,2,1549995000075349,MOBILPROM D.O.O. BANJA LUKA
117,113,2,1549995000118320,INEX EXPORT D.O.O. B.LUKA
118,114,2,1549995000115992,DRAGON KOMERC D.O.O. BANJA LUKA
119,115,1,3383202250572087,STIROKEM D J L
120,116,1,3383202250588286,AL-SA
121,117,1,3385502200199969,EDI-SAN D O O
122,118,1,3383202250097660,MU ROS D J L
123,119,1,3383202250259068,OLIMPIK FK
124,120,1,3383202250640860,VIS UNITA D J L
125,121,1,3385502200041956,RELAN D J L
126,122,1,3383202264819447,TABASKO
127,123,1,3385002200231034,GRAFIKA-DŽANE D J L
128,124,1,3385502200311228,ZIDARSKA-FAS RAD VL HRVIĆ V
129,125,1,3385302200318028,STUDIO-ERIS D O O
130,126,1,3385502200164079,KOKO MAGLAJ
131,127,1,3383202250423192,ANTILOPA D O O
132,128,1,3381002250139286,TOMATO U R CAFFE BAR VL Ć A
133,129,1,3381002250172072,KANGRA T R
134,130,1,3381002250112320,BARON D O O
135,131,1,3383202250318917,TAHOGRAF D O O
136,132,1,3383202250015598,MOBILUS D O O
137,133,11,1603006500022062,MESNICA SZR VL.SINANOVIC VAHID TESANJ
138,133,1,3385502200263019,MESNICA VL SINANOVIĆ VAHID
139,134,1,3385302200084258,"ZZ ""HALKI▯I"" BOSANSKA KRUPA"
140,135,1,3381002250285465,MAHALA T R VL MERZIĆ RAŠIDA
141,136,1,3381002250019782,BILD-EN D O O
142,137,1,3385202200221809,UG FUDBALSKI KLUB KRAJINA
143,138,1,3383202250619520,SAGRO D O O
144,139,1,3385502200089292,ADI S T R VL POBRIĆ AIDA
145,140,1,3383202250291078,RA S U R KAFE VL ADŽAMIJA ENES
146,141,1,3381002250313013,AUTO SPRINT T R
147,142,1,3385002200165074,H R M -DUTY FREE SHOP
148,143,1,3385102200034798,PAPIR-ART D O O
149,144,1,3381002250001740,SPAR D O O
150,145,1,3385002200549776,RIJA S Z R FRIZ SALON
151,146,1,3383202250022679,BIM D O O
152,147,1,3381002250262185,MOBILIJA D O O
153,148,1,3385002200009098,ELLE S Z R
154,149,1,3381002250249963,POLJOPRIV ZADRUGA PRENJ STOLAC
155,150,1,3383202250284967,BARCELONA S U R
156,151,1,3385002200047413,AUTOŠKOLA POLET D O O
157,152,1,3385002200065164,UNAFLEX D O O
158,153,1,3385302200081542,SUTKO T R VL ČIRIĆ SUAD
159,154,1,3383202250208240,ŠEH IN PETROL D O O
160,155,1,3385302200063791,KLUB INKOGNITO VL ŠARIĆ ZLATAN
161,156,1,3385202200061177,OPTIKA ADEMINA CAZIN
162,157,1,3383202250308150,RTC-CKTZ D O O
163,158,1,3385002200265954,HARIS CO D O O
164,159,1,3383202250313485,AMEA S Z R VL MUSIĆ MIRSAD
165,160,1,3385002200205232,MESADŽID S Z R VL IMAMOVIĆ ZUH
166,161,1,3385002200183892,DEDO PRŽIONICA KAFE SZUR
167,162,1,3385002200246360,ISMAR MESNICA VL KADIĆ VEDAT
168,163,1,3385302200129945,OSMAN T R VL TOPČAGIĆ FADILA
169,164,1,3385002200272065,BACUS D O O
170,165,1,3385102200143535,JAGODA SUR VL RISTEM ADEMI
171,166,1,3385002200282832,DUJMOVIĆ D O O
172,167,1,3385002200288264,AUTO-REMONT D O O BIHAĆ
173,168,1,3381002250251418,DOGANA SUR VL ĐULIMAN ASIM
174,169,1,3383202250514178,KONIG D O O
175,170,1,3385002200315909,ZENI TR VL ĆEJVANOVIĆ ELVIS
176,171,1,3385002200329392,DELTA D O O BIHAĆ
177,172,1,3381002250282749,MEKI VL MARIĆ MERKEZ
178,173,1,3385002200342681,HAVER D O O
179,174,1,3381002250298948,UNO STR MOSTAR VL RAHIMIĆ E
180,175,1,3383002250078367,ZMAJ OD BOSNE UG BOK KLUB
181,176,1,3383002250111250,ALFACOMMERCE D O O
182,177,1,3383002250229105,HUMAN HELP H O
183,178,1,3383002250228232,MONALIZA KAFFE B NASUPOVIĆ F
184,179,1,3383002250234440,MERHAMET HUM ORG BOŠNJAKA
185,180,1,3381002250316796,MEHLEM STR VL SARIĆ ZAIM
186,181,1,3383002250246080,AMADIS D J L
187,182,1,3383002250293222,OZON D O O
188,183,1,3383002250300303,KONJIĆ D O O
189,184,1,3383002250337066,ALFAS D O O
190,185,1,3383002250368203,K R TRADE D O O
191,186,1,3383002250389737,EUROTUF D O O
192,187,1,3383002250470732,HIT D O O TUZLA
193,188,1,3383002250417382,KREP D O O
194,189,1,3383002250426209,GLOBER D O O
195,190,1,3383002250471605,OZ TUZ MOST PJ 1 AGEN ZA ZAP
196,191,1,3383002250479850,AZRIM PROM D O O
197,192,1,3383002250474321,BOSENA D J L
198,193,1,3383002250752614,BIFE DOKANJ VL GRABOVIČKIĆ NIKO
199,194,1,3383002250802666,BOSS CAFFE BAR VL OMERAGIĆ
200,195,1,3383002250560845,CVIJET DJL
201,196,1,3383002250692959,DANTE PIZZERIJA MORANJKI▯ B
202,197,1,3383002250552891,DZEMS-TRADE DJL
203,198,1,3383002251102105,GRIČ TR ADŽEMOVIĆ ARNIZ
204,199,1,3383002250542124,HARE TR VL ČIVIC AIDA
205,200,1,3383002250751741,ICEMATIC D O O
206,201,1,3383002250652704,INTER-AGRO DOO
207,202,1,3383002250511860,ISRA-TRADE D O O
208,203,1,3383002250684908,MAGISTRALA DOO
209,204,1,3383002250568023,PROMIS STR MUJIĆ SANELA
210,205,1,3383002250672395,SAN COMPANY DJL
211,206,1,3383002250644847,STAKLO-COMPANI DOO
212,207,1,3385002200436383,TR KIOSK ILDA VL VOJIĆ TEHVIDA
213,208,1,3385002200469363,JAJČANKA DOO
214,208,4,5510010001083810,JAJCANKA DOO JAJCE
215,209,1,3381002250352298,KOKOT COM D O O
216,210,1,3381002250353171,NAV D O O
217,210,1,3382002200295689,NAV D O O
218,211,1,3383002250685878,VAHAS DOO
219,212,1,3385702200029142,AUTOPREVOZNIK VL BABIĆ HAMZA
220,213,1,3381002250354044,T I M RESTORAN U R VL MUSTAFIĆ
221,214,1,3381002250355984,JASO D O O
222,215,1,3385002200509521,S U R PICERIJA HARI VL KULAUZO
223,216,1,3383002250740198,SELMOS D O O
224,217,1,3383202250647165,SMAJI▯ SZTR MESNICA VL SMAJI▯
225,218,1,3383002250767940,SAIS-EXPORT D O O
226,219,1,3385002200579070,ADI FAST FOOD VL FELIĆ HATKA
227,220,1,3383202250660357,SUR BIFE ▯IRO VL RAMOVI▯ SEMI
228,221,1,3383202250665886,HABIT TREJD D O O
229,222,1,3383002250844667,EDOX-PROM D O O
230,223,1,3383202250685480,LAMADRE D O O
231,224,1,3381002250387121,TR MRKI VL MEŠKIĆ MIRAN
232,225,1,3383002250893652,ZAMBAK 2 T N M VL ILJAZAGIĆ
233,226,1,3383002250901606,MESNICA VL SALKI▯ MUHAMED
234,227,1,3383002250916932,PIŽON D O O
235,228,1,3381002250406812,CAFFE BAR ROMA VL NOŽIĆ ADIS
236,229,1,3385002200635233,TUTIĆ T R VL TUTIĆ MEHMED
237,230,1,3385202200245089,"""MUMIN MUJIĆ"" D O O"
238,231,1,3383002250993562,TULUZ DOO
239,232,1,3385702200072792,"""INTERPOREST""EXPORT-IMPORT DOO"
240,233,1,3383002251016648,BAMBOLA TOYS D O O
241,234,1,3385702200077254,ZENEX E-I D O O
242,235,1,3385202200254886,IBRO-MERC D O O
243,236,1,3385002200662878,AL-BI-TEX D O O
244,237,1,3383202250744359,JONATAN D O O
245,238,1,3383002251112969,JANA-COMPANY D O O
246,239,1,3383002251115685,CELTIC D O O
247,240,1,3385002200680629,"TR ""HARIS"" VL RAKOVIĆ SUADA"
248,241,1,3385002200692269,SOKO-SECURITY D O O
249,242,1,3383202250806827,JABOLCI KOMPANI D O O
250,243,1,3383202250842426,TIKET PROMET D O O
251,244,1,3385502200428210,KANTINA SUR VL ŠARANOVIĆ M
252,245,1,3385702200123620,"""JATO"" DOO MOSTAR"
253,246,1,3385702200122747,SIMIĆ TRADE COMPANY DOO
254,247,1,3385202200274480,"DOO ""HADŽALIĆTRANS-KOMPANI"""
255,248,1,3383202250854939,"""CONVEX"" D O O SARAJEVO"
256,249,1,3385002200749596,SMARAGD DOO
257,250,1,3385702200131671,VAP-TRADE DOO
258,251,1,3385302200432197,UR OBJ BRZE PREH - E M I - VL
259,252,1,3385902200022439,"""ALGRO"" SZR"
260,253,1,3385202200290485,"""DEVET BRAĆE"" UR VL TRIČIĆ"
261,254,1,3386502200009896,SECURITY DSC KURALI▯ JUSUF
262,255,1,3385002200777047,TRGOVINSKI MAGAZIN D O O
263,256,1,3385702200143214,RK BOSNA-TURNIR GRANOLLERS
264,257,1,3385002200784128,BOSNA RESTORAN VL IKIĆ NEDŽAD
265,258,1,3385002200787814,BEGOVIĆ AUTOSERVIS
266,259,1,3385802200094903,ZLATMERC D00 ZENICA
267,260,1,3385302200450821,"DOO ""RAGIPROM"" FOJNICA"
268,261,1,3383202250948738,"""ČOBA""DOO ĆOROVIĆ ŽELJKO"
269,262,1,3383002251266326,ALTUM D O O
270,263,1,3386602200016778,ENGEL S PRIV HOD▯I▯ HEMED
271,264,1,3386302200020867,LAPIS DOO SREBRENIK
272,265,1,3383202250981524,"""SEMAG KOMPANI"" D O O"
273,266,1,3383002250302146,PUNTA D O O
274,267,1,3383002251071841,GENZ DOO
275,268,1,3383202250188646,MLADOST BIH D O O
276,269,1,3385502200359534,SALKIČEVIĆ D J L
277,270,1,3383202250179722,AZH-KOMERC D O O
278,271,1,3385202200277196,RAM-COMERC DOO
279,272,1,3383002250241521,FAZNAS-TRADE
280,273,1,3383002250354817,FEMA-COMERC D O O
281,274,1,3383002250836616,MIKROTEHNIKA D O O
282,275,1,3385502200309676,OFFIS D O O
283,276,1,3385202200124615,HILTON D O O
284,277,1,3383002250825946,OBNOVA HUM ORG
285,278,1,3383002250075651,PAAM-AUTO D O O
286,279,1,3381002250288181,ZEMLJORADNIČKA ZAD PRVI MAJ
287,280,1,3385102200112204,BIOPLOD D O O
288,281,1,3385102200073986,MAĆI-SHOP D O O
289,282,1,3385102200154108,DEMOZ D O O
290,283,1,3385102200347914,BRANUM-BOSNA DOO
291,284,1,3385102200355868,UNIVERSAL-OKANOVIĆ DOO
292,285,1,3385102200371873,DOO SELMA-TRADE
293,286,1,3383202250035192,PLURIAL D O O
294,287,12,1020500000068674,ISSAY D.O.O.ZA UNUTRAŠNJU I VANJSKU TRGOVINU SARAJEVO
295,287,1,3383202251003737,ISSAY DOO
296,287,4,5510500002790355,ISSAY DOO
297,287,7,5550050018268559,ISSAY DOO
298,287,9,5673831100675767,"ISSAY DOO, SARAJEVO"
299,288,3,1401010000620542,"""MEGATEL"" DOO SARAJEVO"
300,289,7,5550050004375249,CARDEA D.O.O.
301,290,13,1327310010214326,AMC-AUTO MOTOR CENTAR SARAJEVO
302,291,6,1990490045031812,SEJTARIJA D.O.O.
303,292,5,1375106001395839,ABOS D.O.O. SARAJEVO
304,292,14,1941022300300145,ABOS DOO
305,292,1,3389002203406905,ABOS DOO SARAJEVO
306,293,15,1872000000067518,ARGENTARIA DOO SARAJEVO
307,294,5,1375406001903716,ALDEN DATA DOO SARAJEVO
308,294,11,1602005500062013,ALDEN DATA DOO
309,295,14,1941012867500128,TRAG DOO
310,296,16,1610000005980061,NARIS CHEM D.O.O. SARAJEVO
311,297,16,1610000015630009,TELEPARTNER DOO SARAJEVO
312,297,16,1610000015630106,TELEPARTNER DOO SARAJEVO
313,298,2,1540011100087058,AB TECHNICS DOO SARAJEVO
314,298,16,1610000010990014,AB TECHNICS DOO SARAJEVO
315,298,16,1610000010990111,AB TECHNICS DOO SARAJEVO
316,298,10,1860001010317007,AB TECHNIC
317,298,1,3383202251248274,"""AB TECHNICS"" DRU TVO SA OGRANI ENOM ODGOVORNO U ZA PROJEKTOVANJE IN INJERING PROIZVODNJU UNUTRA"
318,299,2,1540012000130076,SI INTERIJER DOO SARAJEVO
319,299,1,3383202265808459,SI INTERIJER
320,300,2,1540011100014405,STOL INTERIJER DOO SARAJEVO
321,301,12,1020180000013788,ILIDŽANSKI DIJAMANT-MINERALNA VODA DOO
322,301,13,1327310010142546,MIN.VODA-ILIDZANSKI DIJAMANT DOO
323,301,1,3383202250193981,MINERAL VODA ILIDŽANSKI DIJAM-DRU TVO ZA PROIZVODNJU GRA EVINARSTVO TRGOVINU I USLUGE MINERALNA V
324,302,3,1401020001541217,J&B-COMPANY DOO
325,302,14,1941170610600150,J & B COMPANY DOO
326,302,6,1990490005450477,J B COMPANY D.O.O.
327,302,1,3389002202241062,J B DOO SARAJEVO DRUŠTVO ZA PROIZVODNJU UNUTRAŠNJU I VANJSKU TRGOVINU I USLUGE
328,303,2,1549995000417274,JUVELIR PROMET DOO
329,303,1,3383202250074380,"""JUVELIR PROMET""DRU TVO SA OGRANI ENOM ODGOVORNO U ZA UNUTRA NJU I SPOLJNU TRGOVINU SARAJEVO"
330,304,3,1401020002899217,"ROHE BH DOO DRUŠTVO ZA TRGOVINU NA MALO I VELIKO, UVOZ-IZVOZ I USLUGE SARAJEVO"
331,305,16,1610000034190086,AMI-RUŽ DOO SARAJEVO
332,306,5,1370406000881295,JEZ DOO SARAJEVO
333,306,3,1401010003535198,JEŽ D.O.O. SARAJEVO
334,306,16,1610000082610061,JEZ DOO SARAJEVO
335,307,3,1401020009400933,FAGOS DOO DRUŠTVO ZA PROIZVODNJU SPECIJALIZIRANIH MAŠINA
336,308,17,3060510000036271,ENERGOINVEST-TERMOAPARATI D.D. SARAJEVO
337,309,16,1610000013300069,KNOCK- KNOCK DOO SARAJEVO
338,309,10,1860001022035092,KNOCK KNOC
339,310,18,1011010000277262,CUKER COMPANY DOO
340,310,6,1990490005094002,CUKER COMPANY D.O.O.
341,311,9,5671621100218765,KADENA DOO SARAJEVO
342,312,16,1610000035250005,FAPOL DOO SARAJEVO
343,313,16,1610000035290066,DEKO DOMUS DOO SARAJEVO
344,313,17,3060510000026571,DEKO DOMUS DOO SARAJEVO
345,314,1,3389002207006478,YUN YUN DOO SARAJEVO
346,315,1,3383202250474990,FEROELEKTRO AUTOMOBILI D J LPREDUZE E ZA PROMET AUTOMOBILA SERVIS RENTA- CAR LIZING I USLUGE FEROE
347,316,2,1549995000408447,CONNECT DOO
348,317,16,1610150001060068,BREZA DOM DOO SARAJEVO
349,318,5,1374606004107014,MODUL INZINJERING DOO SARAJEVO U STECAJU
350,318,6,1990490005106709,MODUL IN▯ENJERING D.O.O.
351,319,4,5510010001235809,DAMA TRADE DOO
352,320,13,1322600311771993,HECOPROM DOO SARAJEVO DIR HECO SEAD
353,320,3,1401010019431073,HECOPROM DOO SARAJEVO
354,320,2,1541042000571617,HECOPROM DOO SARAJEVO
355,320,16,1610000060230027,HECOPROM DOO SARAJEVO
356,320,6,1990490005089249,HECOPROM D.O.O.
357,320,7,5550050018529877,HECOPROM D.O.O SARAJEVO
358,321,1,3383202250991321,"EKO-SEKUND D O O SARAJEVO-DRU TVO SA OGRANI ENOM ODGOVORNO U ZA PROIZVODNJU TRGOVINU I USLUGE ""E"
359,322,17,3060340000526566,ŽEPA INŽINJERING DOO SARAJEVO
360,322,7,5550020015732932,"""ŽEPA INŽINJERING"" D.O.O. SARAJEVO"
361,323,11,1602000024044092,LOKINVEST DOO SARAJEVO
362,323,19,1820000000148979,LOKINVEST DOO SARAJEVO
363,324,14,1940024018400182,MIRSEN KOMPANI DOO
364,325,1,3383202250827391,"""▯ESKOPROMEX"" DRU TVO ZA TRGOVINU USLUGE I ZASTUPANJE D O O SARAJEVO"
365,326,4,5510010001334749,DIZELBENZ DOO
366,327,5,1370425010234650,DD ENERGOINVEST COMET SARAJEVO
367,327,19,1820000000098151,ENERGOINVEST COMET DD SARAJEVO
368,327,17,3060370000671240,ENERGOINVEST - COMET DIONIČKO DRUŠTVO
369,327,4,5510500001300532,ENERGOINVEST COMET DD
370,327,4,5510500001910565,ENERGOINVEST COMET DD SARAJEVO RADNICI U
371,327,20,5715000000011265,ENERGOINVEST COMET DIONI_ARSKO DRUĂ…ÂˇTVO SARAJEVO
372,328,17,3060510000011924,CC SOLUTIONS D.O.O. SARAJEVO DRUŠTVO ZA RAZVOJ INF ORMACIONIH TEHNOL.
373,329,13,1327310010224608,MONDEX DOO SARAJEVO
374,329,5,1375106000992513,MONDEX D.O.O. SARAJEVO
375,329,21,1410010009289661,MONDEX DOO
376,329,16,1610000000960020,MONDEX DOO SARAJEVO
377,329,6,1990490006662977,MONDEX D.O.O.
378,329,1,3383202250086990,"""MONDEX"" ZA USLUGE UGOSTITELJSTVO I TRGOVINU D O O SARAJEVO"
379,329,22,5688011100010414,MONDEX DOO SARAJEVO
380,330,1,3389002207202612,ŠEH IN TRADE DOO SARAJEVO
381,331,1,3383202265885089,"""LIPA TRADE""DOO ZA PROIZVODNJU TRGOVINU INŽINJERING USLUGE SARAJEVO"
382,331,4,5510500001526348,LIPA TRADE DOO SARAJEVO PODRUZNICA
383,331,23,5659013600001982,LIPA TRADE DOO SARAJEVO
384,331,20,5715000000017764,LIPA TRADE DOO SARAJEVO ZA PROIZVODNJU TRGOVINU INĂ…ÂľINJERING I USLUGE
385,332,1,3383202250969108,"""IDIX COMPANI"" DRU TVO ZA PROIZVODNJU TRGOVINU I USLUGE D O O SARAJEVO"
386,333,1,3383202250034222,"""KANAVA"" DRU TVO SA OGRANI ENOM ODGOVORNO U ZA UNUTRA NJU I VANJSKU TRGOVINU PROIZVODNJU I USLUGE"
387,334,12,1020500000012996,POLET GRAFIČKO DIONIČKO DRUŠTVO
388,334,13,1322602002072750,POLET GRAFICKO DIONICKO DRUSTVO
389,334,16,1610000018650007,POLET GRAFIČKO DIONIČKO DRUŠTVO SARAJEVO
390,334,15,1872000009032064,GRAFIČKO DIONIČKO DRUŠTVO POLET SARAJEVO
391,334,6,1990490005882903,POLET GDD
392,334,1,3383202266178417,"GDD ""POLET"" SARAJEVOGRAFI KO DIONI KO DRUŠTVO ""POLET"" SARAJEVO"
393,334,1,3389002208446055,"GDD ""POLET"" SARAJEVOGRAFI KO DIONI KO DRUŠTVO ""POLET"" SARAJEVO"
394,334,20,5715000000012623,POLET SARAJEVO GRAFI_KO DIONI_KO DRUĂ…ÂˇTVO
395,335,15,1872000000004177,EKO STIL DOO SARAJEVO
396,335,4,5510500001523632,EKO STIL DOO
397,335,9,5673831100063406,EKO STIL DOO SARAJEVO
398,336,12,1020180000011848,AUTODIJELOVI M&D DOO
399,337,11,1601110000000407,DARDANIJA DOO SARAJEVO
400,337,16,1610000009240037,DARDANIJA DOO SARAJEVO
401,337,19,1820000000111052,DARDANIJA DRUŠTVO ZA UGOSTITELJSTVO I TURIZAM DOO SARAJEVO
402,337,10,1860005023236883,DARDANIJA
403,337,7,5550050018764617,DARDANIJA DOO
404,337,9,5674831100004380,DARDANIJA DOO SARAJEVO
405,338,16,1610000006670022,DATA-PROJEKT DOO SARAJEVO
406,339,16,1610000033830022,HERCEGOVINA-SARAJEVO GP DD SARAJEVO
407,340,1,3386902237627446,TAURUS DOO SARAJEVO
408,340,1,3389002207488180,TAURUS DOO SARAJEVO
409,341,18,1011010000534603,FEROELEKTRO DD SARAJEVO
410,341,13,1322602010672964,FEROELEKTRO DD SARAJEVO
411,341,3,1401020024771941,FEROELEKTRO DIONIČKO DRUŠTVO ZA UNUTRAŠNJU I VANJSKU TRGOVINU SARAJEVO
412,341,1,3389002211050117,FEROELEKTRO DD SA PO SARAJEVO
413,342,12,1020500000049662,ELEKTROUNION-ELEKTROKOVINA D.O.O.
414,342,17,3060510000008820,ELEKTROUNION_ELEKTROKOVINA D.D.SARAJEVO SARAJEVO
415,343,16,1610000035650033,ŠPILJA COMMERCE DOO SARAJEVO
416,343,19,1820000000062843,ŠPILJA COMMERCE DOO SARAJEVO
417,343,14,1940017177700125,ŠPILJA COMMERCE DOO
418,344,3,1401010002892282,RIZVO-COMPANY DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA TRGOVINE I USLUGE SARAJEVO
419,344,16,1610000048050028,RIZVO COMPANY DOO SARAJEVO
420,344,10,1860001015910027,RIZVO-COMP
421,344,14,1940015803001187,RIZVO COMPANY DOO
422,345,2,1540012000225039,IM▯IR EXPORT IMPORT DOO SARAJEVO
423,345,16,1610000038710092,IMŠIR EXPORT IMPORT DOO SARAJEVO
424,345,14,1941170452804139,IMŠIR EXP-IMP DOO
425,345,6,1990490045018717,IM▯IR EXPORT IMPORT D.O.O.SARAJEVO
426,345,1,3389002202533711,IM▯IR EXPORT IMPORT DOO SARAJEVO
427,346,13,1322602008072394,RL-NERI DOO SARAJEVO
428,346,17,3060510000036077,RL-NERI DOO SARAJEVO
429,347,12,1020180000014758,MALVEX D.O.O.
430,347,14,1940017303900132,MALVEX DOO
